STATE_UT,DISTRICT,BLOCK,VILLAGE,LATITUDE,LONGITUDE,Date,WL(mbgl)
Andhra Pradesh,Vizianagaram,Therlam,Locherala,18.48406,83.53432,01-01-2017,3
Andhra Pradesh,Vizianagaram,Vizianagaram,Vizianagaram,18.10388,83.39395,01-01-2017,3
Andhra Pradesh,West Godavari,Akividu,Akiveedu,16.586,81.3882,01-01-2017,3.2
Andhra Pradesh,West Godavari,Akividu,Akiveedu,16.583,81.3889,01-01-2017,0.9
Andhra Pradesh,West Godavari,Attili,Attili,16.686,81.6052,01-01-2017,1.5
Andhra Pradesh,West Godavari,Bhimavaram,Narsimhapuram,16.5582,81.5017,01-01-2017,1.3
Andhra Pradesh,West Godavari,Iragavaram,Gowrabalu,16.6983,81.6309,01-01-2017,0.8
Andhra Pradesh,West Godavari,Mogalthur,Kummarapurugu,16.3677,81.6038,01-01-2017,2.1
Andhra Pradesh,West Godavari,Mogalthur,Mogalturu,16.4139,81.614,01-01-2017,1.4
Andhra Pradesh,West Godavari,Mogalthur,Perupalem,16.378,81.5837,01-01-2017,2
Andhra Pradesh,West Godavari,Narsapur,Narsapuram,16.4323,81.6933,01-01-2017,1.2
Andhra Pradesh,West Godavari,Palacole,Palakolu,16.5095,81.7194,01-01-2017,1.5
Andhra Pradesh,West Godavari,Palakoderu,Vissakoduru,16.5505,81.5713,01-01-2017,0.5
Andhra Pradesh,West Godavari,Pentapadu,Pentapadu,16.7858,81.5265,01-01-2017,1.3
Andhra Pradesh,West Godavari,Penumantra,Penumantra,16.6457,81.6488,01-01-2017,2.2
Andhra Pradesh,West Godavari,Penumantra,Polamuru,16.6162,81.6409,01-01-2017,1.3
Andhra Pradesh,West Godavari,Tadepalligudem,Tadepalligudem,16.8211,81.5186,01-01-2017,7
Andhra Pradesh,West Godavari,Undi,Cherukuwada,16.586,81.4166,01-01-2017,2.1
Andhra Pradesh,West Godavari,Undi,Kolamuru,16.6322,81.4673,01-01-2017,1.6
Andhra Pradesh,West Godavari,Undi,Undi,16.5862,81.4613,01-01-2017,1.1
Andhra Pradesh,West Godavari,Veeravasaram,Veeravasaram,16.5417,81.606,01-01-2017,1.4
Andhra Pradesh,Y.S.R.,Brahmamgarimatham,Chowdariwaripalli,14.83201,78.95212,01-01-2017,5.6
Andhra Pradesh,Y.S.R.,Brahmamgarimatham,Chowkpalli,14.89482,78.92397,01-01-2017,2.3
Andhra Pradesh,Y.S.R.,Brahmamgarimatham,Mallepalle,14.8889,78.88074,01-01-2017,9.8
Andhra Pradesh,Y.S.R.,Brahmamgarimatham,Vbmatham,14.82087,78.87815,01-01-2017,5.7
Andhra Pradesh,Y.S.R.,Chapadu,Alludupally,14.71928,78.67705,01-01-2017,7.1
Andhra Pradesh,Y.S.R.,Duvvur,Kanagudur,14.91114,78.62117,01-01-2017,0.2
Andhra Pradesh,Y.S.R.,Jammalamadugu,Jammalamadugu,14.85227,78.38792,01-01-2017,12.8
Andhra Pradesh,Y.S.R.,Kamalapuram,Chadipiralla,14.58752,78.63683,01-01-2017,2.4
Andhra Pradesh,Y.S.R.,Khajipet,Pathur,14.64722,78.7751,01-01-2017,2.4
Andhra Pradesh,Y.S.R.,Kondapuram,Donkapalli Satram,14.73152,78.14634,01-01-2017,8.4
Andhra Pradesh,Y.S.R.,Lingala,Diguva Lingala,14.49714,78.11578,01-01-2017,20.7
Andhra Pradesh,Y.S.R.,Mylavaram,Talamanchi Patnam,14.94489,78.3118,01-01-2017,2.3
Andhra Pradesh,Y.S.R.,Pulivendla,E.Kothapally,14.39444,78.18271,01-01-2017,99.5
Andhra Pradesh,Y.S.R.,Rajupalem,Pullareddy Pet,14.83447,78.66407,01-01-2017,13.5
Andhra Pradesh,Y.S.R.,Vempalle,Idupulapaya,14.33435,78.53285,01-01-2017,8.7
Andhra Pradesh,Y.S.R.,Vempalle,Vempally,14.37754,78.45954,01-01-2017,13
Andhra Pradesh,Alluri Sitharama Raju,Addateegala,Addateegala,17.4633,82.0271,01-01-2016,5.4
Andhra Pradesh,Alluri Sitharama Raju,Addateegala,Mallavaram Mammilu,17.5032,82.0124,01-01-2016,5.9
Andhra Pradesh,Alluri Sitharama Raju,Addateegala,Veerbhadrapuram,17.4379,82.074,01-01-2016,2.7
Andhra Pradesh,Alluri Sitharama Raju,Ananthagiri,Anantagiri,18.2388,83.0011,01-01-2016,4.5
Andhra Pradesh,Alluri Sitharama Raju,Ananthagiri,Bangarammapeta,18.216,83.1019,01-01-2016,4.3
Andhra Pradesh,Alluri Sitharama Raju,Ananthagiri,Kottur,18.2074,83.0743,01-01-2016,4.4
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Araku,18.3207,82.8814,01-01-2016,8
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Sunkarametta,18.2785,82.96694,01-01-2016,11.1
Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Lambasingi,17.8071,82.4959,01-01-2016,1.9
Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Lotugadda,17.8554,82.4361,01-01-2016,1
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Chintoor,17.756,81.387,01-01-2016,5.1
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Chirevalli,17.59458,81.0856,01-01-2016,3.1
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Edugarallapalli,17.74267,81.17827,01-01-2016,5.7
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Mothugudem,17.82787,81.63193,01-01-2016,3
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Sarivela,17.78168,81.28287,01-01-2016,3.6
Andhra Pradesh,Alluri Sitharama Raju,Devipatnam,Chinna Ramanayapet,17.3235,81.6974,01-01-2016,9.1
Andhra Pradesh,Alluri Sitharama Raju,Dumbriguda,Dimriguda,18.2885,82.7921,01-01-2016,7.4
Andhra Pradesh,Alluri Sitharama Raju,Gangavaram,Jaderu,17.4805,81.9523,01-01-2016,2.5
Andhra Pradesh,Alluri Sitharama Raju,Gudem Kotha Veedhi,Dharakonda,17.9996,82.1252,01-01-2016,7
Andhra Pradesh,Alluri Sitharama Raju,Gudem Kotha Veedhi,Gudem,17.863,82.1957,01-01-2016,2.8
Andhra Pradesh,Alluri Sitharama Raju,Hukumpeta,Kontela,18.1386,82.6878,01-01-2016,3.5
Andhra Pradesh,Alluri Sitharama Raju,Hukumpeta,Rangasheela,18.2106,82.7788,01-01-2016,1.2
Andhra Pradesh,Alluri Sitharama Raju,Koyyuru,Koyyuru,17.6599,82.2194,01-01-2016,2.5
Andhra Pradesh,Alluri Sitharama Raju,Maredumilli,Maredumilli,17.5961,81.71549,01-01-2016,4.3
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,01-01-2016,9.3
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,01-01-2016,9.3
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Garikabanda,17.9453,82.7566,01-01-2016,1.8
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Minimuluru,18.0369,82.6999,01-01-2016,9.2
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0795,82.6735,01-01-2016,7
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vadapalem,17.9864,82.7958,01-01-2016,5.1
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vontlamamidi,17.9746,82.7334,01-01-2016,2.1
Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Gamparai,18.1825,82.6374,01-01-2016,2.8
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Badadanapalli,17.5841,82.2685,01-01-2016,2.4
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Jaddangi,17.4855,82.1582,01-01-2016,6.7
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Lagarai,17.5735,82.1922,01-01-2016,5.3
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,17.5408,82.2229,01-01-2016,2.3
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Chelakaveedhi,17.4613,81.671,01-01-2016,3.5
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Folkspeta,17.3139,81.8398,01-01-2016,3
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.4402,81.7805,01-01-2016,5.5
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Sitapalli,17.3762,81.7915,01-01-2016,3.4
Andhra Pradesh,Alluri Sitharama Raju,Y. Ramavaram,Chaviti Tibalu,17.6183,81.9854,01-01-2016,2.4
Andhra Pradesh,Alluri Sitharama Raju,Y. Ramavaram,P. Yerragonda,17.6583,81.9492,01-01-2016,2.6
Andhra Pradesh,Anakapalli,Achutapuram,Haripalem,17.60917,82.97784,01-01-2016,7.4
Andhra Pradesh,Anakapalli,Anakapalle,Anakapalli,17.68095,82.9817,01-01-2016,2.3
Andhra Pradesh,Anakapalli,Butchayyapeta,Bangarumitta,17.83871,82.86782,01-01-2016,2.8
Andhra Pradesh,Anakapalli,Butchayyapeta,L.Singavaram,17.81936,82.83775,01-01-2016,2.5
Andhra Pradesh,Anakapalli,Golugonda,Mallampet,17.67405,82.44868,01-01-2016,1.6
Andhra Pradesh,Anakapalli,Golugonda,Naganna Dorapalem,17.67734,82.4944,01-01-2016,5
Andhra Pradesh,Anakapalli,Golugonda,Pata K.D.Peta,17.6723,82.3619,01-01-2016,1.7
Andhra Pradesh,Anakapalli,Kasimkota,Tallapalem,17.63373,82.89215,01-01-2016,1.1
Andhra Pradesh,Anakapalli,Kotauratla,Kotauratla,17.56487,82.68665,01-01-2016,2.7
Andhra Pradesh,Anakapalli,Kotauratla,Yendapalli,17.61124,82.64991,01-01-2016,2.4
Andhra Pradesh,Anakapalli,Narsipatnam,Narsipatnam,17.67606,82.59564,01-01-2016,1.4
Andhra Pradesh,Anakapalli,Rambilli,Pudimadaka,17.4928,83.00236,01-01-2016,2.3
Andhra Pradesh,Anakapalli,Ravikamatham,Kothakota,17.7562,82.7051,01-01-2016,1.7
Andhra Pradesh,Anakapalli,Ravikamatham,Medivoda,17.78451,82.77913,01-01-2016,3.2
Andhra Pradesh,Anakapalli,Rolugunta,Rolugunta,17.7129,82.6668,01-01-2016,3.4
Andhra Pradesh,Anakapalli,S.Rayavaram,Addaroddu,17.43203,82.74759,01-01-2016,1.2
Andhra Pradesh,Anakapalli,S.Rayavaram,Gurrajupeta,17.40054,82.76798,01-01-2016,1.7
Andhra Pradesh,Anakapalli,S.Rayavaram,Rayavaram,17.45476,82.80249,01-01-2016,1.6
Andhra Pradesh,Anakapalli,S.Rayavaram,Revupolavaram,17.39716,82.81776,01-01-2016,1.6
Andhra Pradesh,Anakapalli,Yelamanchili,Yelamanchili,17.54635,82.85566,01-01-2016,4.3
Andhra Pradesh,Ananthapuramu,Anantapur,Kamarupalli,14.6617,77.49913,01-01-2016,13.2
Andhra Pradesh,Ananthapuramu,Atmakur,Waddipalli,14.67769,77.4562,01-01-2016,4.8
Andhra Pradesh,Ananthapuramu,Bukkarayasamudram,Korrapadu,14.75411,77.71196,01-01-2016,2.7
Andhra Pradesh,Ananthapuramu,Gooty,Gooty,15.1179,77.64,01-01-2016,6.4
Andhra Pradesh,Ananthapuramu,Guntakal,Guntakal,15.15571,77.3837,01-01-2016,2.1
Andhra Pradesh,Ananthapuramu,Kalyandrug,Kalyandurg,14.5483,77.1071,01-01-2016,4.8
Andhra Pradesh,Ananthapuramu,Rayadurg,Rayadurg,14.7054,76.8484,01-01-2016,4.5
Andhra Pradesh,Ananthapuramu,Uravakonda,Amidala,14.851,77.2501,01-01-2016,6.9
Andhra Pradesh,Ananthapuramu,Vajrakarur,Vajrakarur,15.03043,77.38311,01-01-2016,7
Andhra Pradesh,Annamayya,B.Kothakota,Kandlamadugu,13.66631,78.41837,01-01-2016,10
Andhra Pradesh,Annamayya,Chinnamandem,Chinnamandyam,13.94948,78.68845,01-01-2016,3.4
Andhra Pradesh,Annamayya,Galiveedu,Galiveedu,14.02485,78.50271,01-01-2016,1.4
Andhra Pradesh,Annamayya,Kalakada,Kalakoda,13.82753,78.78775,01-01-2016,2.9
Andhra Pradesh,Annamayya,Kodur,Kodur,13.95871,79.35315,01-01-2016,4.6
Andhra Pradesh,Annamayya,Madanapalle,Arogyavaram,13.59343,78.52698,01-01-2016,1.6
Andhra Pradesh,Annamayya,Madanapalle,Basani Khonda,13.55127,78.52983,01-01-2016,4.6
Andhra Pradesh,Annamayya,Nimmanapalle,Chintaparti,13.64421,78.70485,01-01-2016,0.8
Andhra Pradesh,Annamayya,Ramapuram,Guvvalacheruvu,14.29693,78.7523,01-01-2016,2.5
Andhra Pradesh,Annamayya,Ramasamudram,Ramasamudram,13.36429,78.4271,01-01-2016,0.5
Andhra Pradesh,Annamayya,T.Sundupalle,Konnidigaripalli,13.98899,78.95367,01-01-2016,0.8
Andhra Pradesh,Annamayya,T.Sundupalle,Pincha,13.91567,78.99868,01-01-2016,4.2
Andhra Pradesh,Annamayya,Veeraballi,Sanipai,14.10753,78.94972,01-01-2016,2
Andhra Pradesh,Bapatla,Amruthalur,Govada,16.06978,80.66747,01-01-2016,1.8
Andhra Pradesh,Bapatla,Amruthalur,Kuchipudi,16.18465,80.65948,01-01-2016,1.4
Andhra Pradesh,Bapatla,Ballikurava,Vaidana Kopperapadu,15.96058,79.96261,01-01-2016,1.3
Andhra Pradesh,Bapatla,Bapatla,Bapatla,15.91587,80.48235,01-01-2016,2.9
Andhra Pradesh,Bapatla,Bapatla,Cheruvu Jammulapalem,15.9354,80.44507,01-01-2016,2.6
Andhra Pradesh,Bapatla,Bhattiprolu,Bhattiprolu,16.09661,80.77324,01-01-2016,2
Andhra Pradesh,Bapatla,Cherukupalle,Punnapalle,16.06112,80.70123,01-01-2016,2.3
Andhra Pradesh,Bapatla,Chinaganjam,Kadavakuduru,15.72645,80.25433,01-01-2016,4.5
Andhra Pradesh,Bapatla,Chirala,Chirala,15.82977,80.35452,01-01-2016,2.8
Andhra Pradesh,Bapatla,Chirala,Vadarevu,15.79749,80.41105,01-01-2016,0.7
Andhra Pradesh,Bapatla,Inkollu,Duddukuru,15.74255,80.17304,01-01-2016,3
Andhra Pradesh,Bapatla,Inkollu,Inkolu,15.8263,80.19111,01-01-2016,4.7
Andhra Pradesh,Bapatla,Janakavaram Ponguluru Muppavaram,,15.84313,80.0518,01-01-2016,1.2
Andhra Pradesh,Bapatla,Karamchedu,Daggu Padu,15.87829,80.20987,01-01-2016,1.7
Andhra Pradesh,Bapatla,Karamchedu,Karamchedu,15.8716,80.33343,01-01-2016,1
Andhra Pradesh,Bapatla,Kollur,Kolluru,16.16666,80.8049,01-01-2016,2
Andhra Pradesh,Bapatla,Korisapadu,Medarmetla,15.72831,80.0156,01-01-2016,5.6
Andhra Pradesh,Bapatla,Nagaram,Mannevaripalem,15.9719,80.61419,01-01-2016,1.9
Andhra Pradesh,Bapatla,Nizampatnam,Nijampatnam,15.90237,80.66388,01-01-2016,1.4
Andhra Pradesh,Bapatla,Nizampatnam,Pallapatla,15.98293,80.75313,01-01-2016,2.2
Andhra Pradesh,Bapatla,Parchur,Nutalapadu,15.93479,80.23398,01-01-2016,1.4
Andhra Pradesh,Bapatla,Repalle,Repalle,16.0288,80.8397,01-01-2016,1.7
Andhra Pradesh,Bapatla,Vemuru,Chavali,16.1389,80.72749,01-01-2016,5.5
Andhra Pradesh,Bapatla,Vetapalem,Veta Palem,15.77425,80.30475,01-01-2016,2.5
Andhra Pradesh,Chittoor,Bangarupalem,Shankrantipalli,13.19563,79.00402,01-01-2016,3.2
Andhra Pradesh,Chittoor,Chittoor,Chittoor,13.2075,79.09812,01-01-2016,2.4
Andhra Pradesh,Chittoor,Karvetinagar,Karvetnagar,13.42624,79.45314,01-01-2016,2.2
Andhra Pradesh,Chittoor,Nagari,Bugga Agraharam,13.33126,79.6222,01-01-2016,2.1
Andhra Pradesh,Chittoor,Nindra,C.Kandriga,13.3492,79.6736,01-01-2016,3.2
Andhra Pradesh,Chittoor,Palamaner,Dugina Varipalli,13.14776,78.66117,01-01-2016,1.5
Andhra Pradesh,Chittoor,Pulicherla H/O ReddivariMpaellreiguntala Gari Palli,,13.56865,79.01537,01-01-2016,3.8
Andhra Pradesh,Chittoor,Puthalapattu,Bandarlapalli,13.33132,79.09955,01-01-2016,2.6
Andhra Pradesh,Chittoor,Sodam,Battuvaripalli,13.54709,78.91663,01-01-2016,1.4
Andhra Pradesh,Chittoor,Srirangarajapuram,Arumakapally,13.30327,79.28713,01-01-2016,2.4
Andhra Pradesh,Chittoor,Srirangarajapuram,Tayyuru,13.30289,79.31127,01-01-2016,1.9
Andhra Pradesh,Chittoor,Thavanampalle,Kanipakkampatnam,13.26227,79.0604,01-01-2016,1.5
Andhra Pradesh,Chittoor,Venkatagirikota,Venkatagirikota,13.00081,78.47934,01-01-2016,6.1
Andhra Pradesh,Chittoor,Yadamari,Muddu Ramapuram,13.10771,78.99415,01-01-2016,3.5
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAianavilli,,Ainavalli,16.6613,82.0125,01-01-2016,1.6
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAianavilli,,Jonnada,16.7929,81.8659,01-01-2016,0.6
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAianavilli,,Mukteshwaram,16.6602,82.0246,01-01-2016,5.4
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAianavilli,,Vilasa,16.6187,82.0195,01-01-2016,0.9
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma alapuram,,Amalapuram,16.5734,82.0051,01-01-2016,1.5
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma alapuram,,Amalapuram,16.562,81.9956,01-01-2016,1.6
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma alapuram,,Bandurlanka,16.5882,81.9738,01-01-2016,3.6
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma bajipeta,,Ambajipeta,16.5933,81.9523,01-01-2016,3.1
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma bajipeta,,Chinalanka,16.6544,81.9381,01-01-2016,2.5
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemI. aPolavaram,,Komaragiri,16.6963,82.1802,01-01-2016,1.4
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemI. aPolavaram,,Muramalla,16.6728,82.165,01-01-2016,1.5
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemI. aPolavaram,,Yanam,16.7294,82.2141,01-01-2016,1.9
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemKoathapeta,,Kothapeta,16.7159,81.8964,01-01-2016,4.7
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemKoathapeta,,Kothapeta,16.716,81.8977,01-01-2016,4.1
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemKoathapeta,,Kothapeta,16.716,81.8977,01-01-2016,6.5
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaalikipuram,,Malikipuram,16.4135,81.8047,01-01-2016,2
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaalikipuram,,Pattipuram,16.4046,81.80582,01-01-2016,2.3
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaamidikuduru,,Appanapalle,16.5307,81.9234,01-01-2016,3.7
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaandapeta,,Dwarapudi,16.927,81.9167,01-01-2016,2
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaummidivaram,,Mobalacherevu,16.6165,82.0731,01-01-2016,1.6
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaummidivaram,,Thanelankamulli,16.6562,82.1221,01-01-2016,2.3
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemPaamarru,,Kotipalle,16.6998,82.038,01-01-2016,1.8
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Annaipeta,16.7898,82.066,01-01-2016,1.4
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Delta Gannavarm,16.5879,81.8885,01-01-2016,1.9
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Draksharamam,16.7921,82.0637,01-01-2016,3.7
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Mummidivarampad,16.7029,81.8325,01-01-2016,2.4
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Tallapolom,16.8168,82.0391,01-01-2016,2.6
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Vegayamma Peta,16.7764,82.08786,01-01-2016,1
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaazole,,Razole,16.48,81.8446,01-01-2016,2.4
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemSaakhinetipalle,,Antarvedi,16.3337,81.7332,01-01-2016,1.8
Andhra Pradesh,East Godavari,Anaparthy,Anaparthy,16.9384,81.9542,01-01-2016,2.8
Andhra Pradesh,East Godavari,Gokavaram,Bhavujipet,17.2083,81.8467,01-01-2016,6.8
Andhra Pradesh,East Godavari,Gokavaram,Gokavaram,17.2653,81.8475,01-01-2016,1.1
Andhra Pradesh,East Godavari,Gopalapuram,Chityala,17.0895,81.5966,01-01-2016,2.4
Andhra Pradesh,East Godavari,Gopalapuram,Dondapudi,17.2097,81.544,01-01-2016,6.3
Andhra Pradesh,East Godavari,Gopalapuram,Gopalpuram,17.1011,81.5482,01-01-2016,6
Andhra Pradesh,East Godavari,Kovvur,I.Pangadi,17.0183,81.6484,01-01-2016,2.3
Andhra Pradesh,East Godavari,Kovvur,Kovvur,17.0036,81.7416,01-01-2016,1.6
Andhra Pradesh,East Godavari,Nidadavole,Goparam,16.916,81.6972,01-01-2016,3.2
Andhra Pradesh,East Godavari,Nidadavole,Munipalli,16.8685,81.7101,01-01-2016,2.5
Andhra Pradesh,East Godavari,Nidadavole,Munipalli,16.8549,81.7143,01-01-2016,0.5
Andhra Pradesh,East Godavari,Nidadavole,Nidadavolu,16.8947,81.6746,01-01-2016,1.8
Andhra Pradesh,East Godavari,Rajahmundry Rural,Dowalaiswaram,16.9392,81.7866,01-01-2016,8.1
Andhra Pradesh,East Godavari,Rajahmundry Rural,Dowalaiswaram,16.9392,81.7866,01-01-2016,9.3
Andhra Pradesh,East Godavari,Rajahmundry Rural,Kolamuru,17.0595,81.8051,01-01-2016,2.8
Andhra Pradesh,East Godavari,Rajahmundry Urban,Rajahmundry,17.0129,81.7828,01-01-2016,2.4
Andhra Pradesh,East Godavari,Rajahmundry Urban,Rajahmundry,16.9915,81.7776,01-01-2016,2.3
Andhra Pradesh,East Godavari,Rajahmundry Urban,Swarajyanagar,16.9726,81.7851,01-01-2016,1.9
Andhra Pradesh,East Godavari,Rajanagaram,Rajanagaram,17.083,81.9065,01-01-2016,1.9
Andhra Pradesh,East Godavari,Rangampeta,Kotapadu,17.0883,82.025,01-01-2016,1.2
Andhra Pradesh,East Godavari,Thallapudi,Tadipudi,17.1633,81.659,01-01-2016,2.7
Andhra Pradesh,East Godavari,Thallapudi,Tallapudi,17.124,81.6687,01-01-2016,0.5
Andhra Pradesh,East Godavari,Thallapudi,Vegeshwarapuram,17.1108,81.6735,01-01-2016,3.3
Andhra Pradesh,Eluru,Agiripalli,Vadlamanu,16.72076,80.8092,01-01-2016,3.2
Andhra Pradesh,Eluru,Buttayagudem,Buttayagudem,17.19884,81.31883,01-01-2016,4.2
Andhra Pradesh,Eluru,Buttayagudem,Gunjavaram,17.2036,81.4172,01-01-2016,5.5
Andhra Pradesh,Eluru,Chintalapudi,Erraguntlapalli,17.14538,81.0098,01-01-2016,5.6
Andhra Pradesh,Eluru,Dwarakatirumala,Lakshmipuram,16.93591,81.25314,01-01-2016,3.5
Andhra Pradesh,Eluru,Dwarakatirumala,Pottalakattugudem,17.0726,81.25797,01-01-2016,9.5
Andhra Pradesh,Eluru,Eluru,Eluru,16.70425,81.08515,01-01-2016,1.5
Andhra Pradesh,Eluru,Eluru,Eluru,16.71082,81.11041,01-01-2016,3.4
Andhra Pradesh,Eluru,Ganapavaram,Sarepalle,16.6886,81.4654,01-01-2016,0.9
Andhra Pradesh,Eluru,Jangareddigudem,Jangareddygudem,17.12102,81.30142,01-01-2016,10.1
Andhra Pradesh,Eluru,Kaikalur,Palevada,16.5794,81.28671,01-01-2016,1.1
Andhra Pradesh,Eluru,Kalidindi,Kalidindi,16.50521,81.29016,01-01-2016,1.5
Andhra Pradesh,Eluru,Kamavarapukota,Kamavarapukota,17.01219,81.19715,01-01-2016,2.3
Andhra Pradesh,Eluru,Koyyalagudem,Kanapuram,17.1878,81.41756,01-01-2016,7.3
Andhra Pradesh,Eluru,Koyyalagudem,Koyyalagudem,17.12379,81.42705,01-01-2016,17.5
Andhra Pradesh,Eluru,Kukkunur,Amaravaram,17.58533,81.00568,01-01-2016,4.9
Andhra Pradesh,Eluru,Kukkunur,Kukkunur,17.55514,81.16536,01-01-2016,4.7
Andhra Pradesh,Eluru,Lingapalem,Dharmajigudem,16.89332,80.93496,01-01-2016,11.2
Andhra Pradesh,Eluru,Mandavalli,Kaikaluru,16.54512,81.20063,01-01-2016,2.4
Andhra Pradesh,Eluru,Mandavalli,Kanukollu,16.46083,81.13434,01-01-2016,2.3
Andhra Pradesh,Eluru,Mandavalli,Mandavalli,16.51776,81.16381,01-01-2016,1.4
Andhra Pradesh,Eluru,Mudinepalle,Bomminampadu,16.47353,81.21706,01-01-2016,2.6
Andhra Pradesh,Eluru,Mudinepalle,Kopparagudem,16.40833,81.17411,01-01-2016,2.8
Andhra Pradesh,Eluru,Mudinepalle,Singarayapalem,16.41075,81.15158,01-01-2016,0.9
Andhra Pradesh,Eluru,Musunuru,Musunuru,16.82837,80.93506,01-01-2016,15.8
Andhra Pradesh,Eluru,Nuzvid,Nuzivedu,16.78681,80.855,01-01-2016,18.1
Andhra Pradesh,Eluru,Polavaram,Gutala,17.18473,81.65226,01-01-2016,3.2
Andhra Pradesh,Eluru,Polavaram,Polavaram,17.25036,81.6459,01-01-2016,9.1
Andhra Pradesh,Eluru,Unguturu,Rachuru,16.77608,81.42575,01-01-2016,2.4
Andhra Pradesh,Guntur,Chebrole,Chebrolu,16.19964,80.5258,01-01-2016,1.1
Andhra Pradesh,Guntur,Chebrole,Narakoduru,16.22566,80.5145,01-01-2016,5
Andhra Pradesh,Guntur,Guntur,Budampadu,16.2601,80.4703,01-01-2016,3.3
Andhra Pradesh,Guntur,Guntur,Etukuru,16.26319,80.42476,01-01-2016,2.1
Andhra Pradesh,Guntur,Guntur,Guntur,16.29855,80.43186,01-01-2016,5
Andhra Pradesh,Guntur,Guntur,Nallapadu,16.3057,80.3739,01-01-2016,6.4
Andhra Pradesh,Guntur,Kollipara,Kollipara,16.28664,80.74958,01-01-2016,2.3
Andhra Pradesh,Guntur,Medikonduru,Medikondur,16.34548,80.30237,01-01-2016,6.6
Andhra Pradesh,Guntur,Pedanandipadu,Varagani,16.08508,80.32897,01-01-2016,0.6
Andhra Pradesh,Guntur,Phirangipuram,Pirangipuram,16.28805,80.25652,01-01-2016,3.5
Andhra Pradesh,Guntur,Ponnur,Kattempudi,16.09379,80.54533,01-01-2016,3.6
Andhra Pradesh,Guntur,Ponnur,Ponnur,16.06466,80.54306,01-01-2016,4.8
Andhra Pradesh,Guntur,Prathipadu,Prattipadu,16.18035,80.33181,01-01-2016,2.4
Andhra Pradesh,Guntur,Tadikonda,Mukkamala,16.45179,80.37504,01-01-2016,8
Andhra Pradesh,Guntur,Tadikonda,Phanidharam,16.36065,80.39687,01-01-2016,5.7
